Time_Frame,Grass,Prey,Hunter
0,35,25,15
1,35,25,15
2,35,25,15
3,35,25,15
4,35,25,14
5,35,25,14
6,35,25,14
7,35,25,14
8,35,25,14
9,35,25,14
10,35,25,14
11,35,25,14
12,35,25,14
13,35,25,14
14,35,25,14
15,34,26,14
16,34,26,14
17,34,26,14
18,34,26,14
19,34,26,14
20,34,26,14
21,34,26,14
22,34,26,14
23,34,26,14
24,34,26,14
25,34,26,14
26,34,26,14
27,34,26,13
28,34,26,13
29,34,26,13
30,34,26,13
31,34,26,13
32,34,26,13
33,34,26,13
34,34,26,13
35,34,26,13
36,34,26,12
37,34,26,12
38,34,26,12
39,34,26,12
40,34,26,12
41,34,25,13
42,34,25,13
43,34,25,13
44,34,25,13
45,34,25,13
46,34,25,13
47,34,25,13
48,34,25,13
49,34,25,13
50,34,25,13
51,34,25,13
52,34,25,13
53,34,25,13
54,34,24,14
55,34,24,14
56,34,24,14
57,34,24,14
58,34,24,14
59,34,24,14
60,34,24,14
61,34,24,14
62,34,24,14
63,34,24,14
64,34,24,14
65,34,24,14
66,34,24,14
67,34,24,14
68,34,24,14
69,34,24,14
70,34,24,14
71,34,24,14
72,34,24,14
73,34,24,14
74,34,24,14
75,34,24,14
76,34,24,14
77,34,24,14
78,34,24,14
79,34,24,14
80,34,24,14
81,34,24,14
82,34,24,14
83,34,24,14
84,34,24,14
85,34,24,14
86,34,24,14
87,34,24,14
88,34,24,14
89,34,24,14
90,34,24,14
91,34,24,14
92,34,24,14
93,34,24,14
94,34,24,14
95,34,24,14
96,34,24,14
97,34,24,14
98,34,24,14
99,34,24,14
100,34,24,14
101,34,25,14
102,34,25,14
103,34,25,14
104,34,25,14
105,34,25,14
106,34,25,14
107,34,25,14
108,34,25,14
109,34,25,14
110,33,26,14
111,33,26,14
112,33,26,14
113,33,26,14
114,33,26,14
115,33,26,14
116,33,26,14
117,33,26,14
118,33,26,14
119,33,26,14
120,33,26,14
121,33,26,14
122,33,26,14
123,33,26,14
124,33,27,14
125,33,27,14
126,33,26,15
127,33,26,15
128,33,26,15
129,33,26,15
130,33,26,15
131,33,26,15
132,33,26,15
133,33,26,15
134,33,26,15
135,33,26,15
136,33,25,16
137,33,25,16
138,33,25,16
139,33,25,16
140,33,25,16
141,33,25,16
142,33,25,16
143,33,25,16
144,33,25,16
145,33,26,16
146,33,26,16
147,33,26,16
148,33,26,16
149,33,26,16
150,33,26,16
151,33,26,16
152,33,25,17
153,33,24,18
154,33,24,18
155,33,24,18
156,33,24,18
157,33,24,18
158,33,24,18
159,33,24,18
160,33,24,18
161,33,24,18
162,33,24,18
163,33,24,18
164,33,24,18
165,33,24,18
166,33,24,18
167,33,24,18
168,33,24,18
169,33,24,18
170,33,24,18
171,33,24,17
172,33,25,17
173,33,25,17
174,33,25,17
175,33,25,17
176,33,25,17
177,33,25,17
178,33,25,17
179,33,26,17
180,33,26,17
181,33,26,17
182,33,26,17
183,33,26,17
184,33,26,17
185,33,26,17
186,33,26,17
187,33,26,17
188,33,26,17
189,33,26,17
190,33,26,17
191,33,26,17
192,33,26,17
193,33,26,17
194,33,26,17
195,33,26,17
196,33,26,17
197,33,26,17
198,33,26,17
199,33,26,17
200,33,26,17
201,33,26,17
202,33,26,17
203,33,26,17
204,33,26,17
205,33,26,17
206,33,26,17
207,33,27,17
208,33,27,17
209,33,27,17
210,33,27,17
211,33,27,17
212,33,27,17
213,33,27,17
214,33,27,17
215,33,27,17
216,33,27,17
217,33,27,17
218,33,27,17
219,33,27,17
220,33,27,17
221,33,26,18
222,33,26,18
223,33,26,18
224,33,26,18
225,33,26,18
226,33,26,18
227,33,26,18
228,33,26,18
229,33,26,18
230,33,26,18
231,33,26,18
232,33,26,17
233,33,26,17
234,33,26,17
235,33,26,17
236,33,26,17
237,33,26,17
238,33,26,17
239,33,26,17
240,33,26,17
241,33,26,17
242,33,26,17
243,33,26,16
244,33,26,16
245,33,26,16
246,33,26,16
247,33,26,16
248,33,26,16
249,33,26,16
250,33,26,16
251,33,26,16
252,33,26,16
253,33,26,16
254,33,26,16
255,33,26,16
256,33,26,16
257,33,26,16
258,33,26,16
259,33,26,16
260,33,26,16
261,33,26,16
262,33,26,16
263,33,26,16
264,33,26,16
265,33,26,16
266,33,26,16
267,33,27,16
268,33,27,16
269,33,27,16
270,33,27,16
271,33,27,16
272,33,27,16
273,33,27,16
274,33,27,16
275,33,27,16
276,33,27,16
277,33,27,16
278,33,26,17
279,33,26,17
280,33,26,17
281,33,26,17
282,33,26,17
283,33,26,17
284,33,26,17
285,33,26,17
286,33,26,17
287,33,27,17
288,33,27,17
289,33,27,17
290,33,27,17
291,33,28,17
292,33,28,17
293,33,28,17
294,33,28,17
295,33,28,17
296,33,28,16
297,33,28,16
298,33,28,16
299,33,28,16
300,33,28,16
301,33,28,16
302,33,28,16
303,33,28,16
304,32,29,16
305,32,29,16
306,32,29,16
307,32,29,16
308,32,29,16
309,32,29,16
310,32,30,16
311,32,30,16
312,32,30,16
313,32,30,16
314,32,30,16
315,32,29,17
316,32,29,17
317,32,29,17
318,32,29,17
319,32,29,17
320,32,29,17
321,32,29,17
322,32,29,17
323,32,29,17
324,32,29,17
325,32,29,17
326,32,29,17
327,32,29,17
328,32,29,17
329,32,29,17
330,32,29,17
331,32,29,17
332,32,29,17
333,32,29,17
334,32,29,17
335,32,29,17
336,32,29,17
337,32,29,16
338,32,29,16
339,32,29,16
340,32,29,16
341,32,29,16
342,32,29,16
343,32,29,16
344,32,29,16
345,32,29,16
346,32,29,16
347,32,29,16
348,32,29,16
349,32,29,16
350,32,29,16
351,32,29,16
352,32,29,16
353,32,29,16
354,32,29,16
355,32,29,16
356,32,29,15
357,32,29,15
358,32,29,15
359,32,29,15
360,32,29,15
361,32,29,15
362,32,29,15
363,32,29,15
364,32,29,15
365,32,29,15
366,32,29,15
367,32,30,15
368,32,30,15
369,32,30,15
370,32,30,15
371,32,30,14
372,32,30,14
373,32,30,14
374,32,30,14
375,32,30,14
376,32,30,14
377,32,30,14
378,32,30,14
379,32,30,14
380,32,30,14
381,32,30,14
382,32,30,14
383,32,30,14
384,32,29,15
385,32,29,15
386,32,29,15
387,32,29,15
388,32,29,15
389,32,29,15
390,32,29,15
391,32,29,15
392,32,29,15
393,32,29,15
394,32,29,15
395,32,29,15
396,32,29,15
397,32,29,15
398,32,29,15
399,32,29,15
400,32,29,15
401,32,29,15
402,32,29,15
403,32,29,15
404,32,29,15
405,32,29,15
406,32,29,15
407,32,29,15
408,32,29,15
409,32,29,15
410,32,29,15
411,32,29,15
412,32,29,15
413,32,29,15
414,32,29,15
415,32,29,15
416,32,29,15
417,32,29,15
418,32,29,15
419,32,29,15
420,32,29,15
421,32,29,15
422,32,29,15
423,32,29,15
424,32,29,15
425,32,29,15
426,32,29,15
427,32,29,15
428,32,29,15
429,32,29,15
430,32,29,15
431,32,29,15
432,32,29,15
433,32,29,15
