id,pop
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
31,0
32,0
39,0
40,0
60,0
68,0
70,0
71,0
75,0
77,0
79,0
83,0
93,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
107,0
110,0
111,0
112,0
113,0
115,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
127,0
130,0
131,0
133,0
134,0
137,0
138,0
139,0
140,0
142,0
143,0
145,0
146,0
147,0
148,0
151,0
153,0
154,0
155,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
